tran_id,card_id,card_number,customer_code,card_type,tran_amt_acy,tran_amt_lcy,tran_currency,cr_dr,tran_date,tran_type,tran_type_name,tran_desc,merchant_id,merchant_name,tran_status
TXN_CARD_C_000273_02_000001,CARD_C_000273_02,****-****-****-9097,C_000273,DEBIT,2411446.38,2411446.38,VND,DR,2024-02-15,ONLINE PAYMENT,Payment to Wallet,Payment to KFC Wallet,MERCH_19334,KFC,posted
TXN_CARD_C_000273_03_000001,CARD_C_000273_03,****-****-****-8455,C_000273,DEBIT,5715533.78,5715533.78,VND,DR,2025-09-10,ATM/POS,ATM,ATM Withdrawal at Other,MERCH_34359,Other,posted
TXN_CARD_C_000273_04_000001,CARD_C_000273_04,****-****-****-6487,C_000273,CREDIT,2105951.15,52648778.75,USD,DR,2024-10-10,ONLINE PAYMENT,Payment to Wallet,Payment to Tiki Wallet,MERCH_44311,Tiki,posted
TXN_CARD_C_000273_04_000002,CARD_C_000273_04,****-****-****-6487,C_000273,CREDIT,8482936.93,8482936.93,VND,DR,2024-10-28,OTHER,Note Acceptance,Note Acceptance at Tiki,MERCH_34150,Tiki,posted
TXN_CARD_C_000274_01_000001,CARD_C_000274_01,****-****-****-9707,C_000274,DEBIT,5140986.57,5140986.57,VND,DR,2025-03-19,OTHER,Unique,Unique Transaction at Ding Tea,MERCH_50374,Ding Tea,posted
TXN_CARD_C_000274_01_000002,CARD_C_000274_01,****-****-****-9707,C_000274,DEBIT,1353379.88,33834497.0,USD,DR,2025-09-14,ATM/POS,ATM 2Prs,ATM Transaction at VinMart,MERCH_34509,VinMart,posted
TXN_CARD_C_000274_01_000003,CARD_C_000274_01,****-****-****-9707,C_000274,DEBIT,9856235.43,9856235.43,VND,DR,2025-09-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at BigC ATM,MERCH_17899,BigC,posted
TXN_CARD_C_000274_02_000001,CARD_C_000274_02,****-****-****-7254,C_000274,CREDIT,1544839.75,1544839.75,VND,DR,2023-10-31,ATM/POS,ATM,ATM Withdrawal at Tiki,MERCH_34759,Tiki,posted
TXN_CARD_C_000274_02_000002,CARD_C_000274_02,****-****-****-7254,C_000274,CREDIT,3600619.57,3600619.57,VND,DR,2023-11-30,ONLINE PAYMENT,Repost Retail,Grab Retail Payment,MERCH_72400,Grab,posted
TXN_CARD_C_000274_02_000003,CARD_C_000274_02,****-****-****-7254,C_000274,CREDIT,1586042.38,1586042.38,VND,DR,2023-12-10,ONLINE PAYMENT,Payment to Wallet,Payment to Shopee Wallet,MERCH_60563,Shopee,posted
TXN_CARD_C_000275_01_000001,CARD_C_000275_01,****-****-****-9264,C_000275,DEBIT,3578195.63,3578195.63,VND,DR,2022-07-07,ATM/POS,ATM 2Prs,ATM Transaction at Coopmart,MERCH_16808,Coopmart,posted
TXN_CARD_C_000275_02_000001,CARD_C_000275_02,****-****-****-8389,C_000275,CREDIT,7963251.1,7963251.1,VND,DR,2025-09-07,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_16224,Other,posted
TXN_CARD_C_000275_02_000002,CARD_C_000275_02,****-****-****-8389,C_000275,CREDIT,8484178.85,8484178.85,VND,DR,2025-09-22,ONLINE PAYMENT,Payment From Wallet,Payment From Circle K Wallet,MERCH_69178,Circle K,posted
TXN_CARD_C_000276_01_000001,CARD_C_000276_01,****-****-****-4087,C_000276,DEBIT,8105773.56,8105773.56,VND,DR,2023-09-19,ONLINE PAYMENT,Repost Retail,Gong Cha Retail Payment,MERCH_48671,Gong Cha,posted
TXN_CARD_C_000276_02_000001,CARD_C_000276_02,****-****-****-4914,C_000276,DEBIT,8711099.82,8711099.82,VND,CR,2021-11-15,CASHBACK,Cash Back,Cash Back from Grab,MERCH_13062,Grab,posted
TXN_CARD_C_000277_01_000001,CARD_C_000277_01,****-****-****-6694,C_000277,CREDIT,1093373.72,1093373.72,VND,DR,2025-03-08,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_27858,Other,posted
TXN_CARD_C_000277_02_000001,CARD_C_000277_02,****-****-****-1447,C_000277,CREDIT,4150194.23,4150194.23,VND,DR,2021-11-05,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_15077,Other,posted
TXN_CARD_C_000277_02_000002,CARD_C_000277_02,****-****-****-1447,C_000277,CREDIT,6282391.84,6282391.84,VND,DR,2022-08-25,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_36256,Other,posted
TXN_CARD_C_000277_02_000003,CARD_C_000277_02,****-****-****-1447,C_000277,CREDIT,6954462.65,6954462.65,VND,DR,2023-02-23,ATM/POS,ATM 2Prs,ATM Transaction at Lotte Mart,MERCH_73807,Lotte Mart,posted
TXN_CARD_C_000277_03_000001,CARD_C_000277_03,****-****-****-9259,C_000277,CREDIT,6381790.49,6381790.49,VND,DR,2025-09-18,ONLINE PAYMENT,Repost Retail,Tiki Retail Payment,MERCH_72331,Tiki,posted
TXN_CARD_C_000277_03_000002,CARD_C_000277_03,****-****-****-9259,C_000277,CREDIT,1744038.81,1744038.81,VND,DR,2025-09-24,ONLINE PAYMENT,Payment From Wallet,Payment From Lotteria Wallet,MERCH_24793,Lotteria,posted
TXN_CARD_C_000277_04_000001,CARD_C_000277_04,****-****-****-5766,C_000277,DEBIT,8782033.27,8782033.27,VND,DR,2024-05-06,ONLINE PAYMENT,Payment to Wallet,Payment to Boba Wallet,MERCH_62825,Boba,posted
TXN_CARD_C_000277_04_000002,CARD_C_000277_04,****-****-****-5766,C_000277,DEBIT,5503384.83,5503384.83,VND,DR,2025-09-29,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_86914,Other,posted
TXN_CARD_C_000278_01_000001,CARD_C_000278_01,****-****-****-9793,C_000278,CREDIT,3573603.61,3573603.61,VND,CR,2021-12-05,CASHBACK,Cash Back,Cash Back from BigC,MERCH_22549,BigC,posted
TXN_CARD_C_000278_02_000001,CARD_C_000278_02,****-****-****-4346,C_000278,CREDIT,9418993.11,9418993.11,VND,DR,2025-09-14,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Phuc Long ATM,MERCH_69685,Phuc Long,posted
TXN_CARD_C_000278_03_000001,CARD_C_000278_03,****-****-****-4177,C_000278,DEBIT,7452225.31,7452225.31,VND,CR,2025-09-16,CASHBACK,Cash Back,Cash Back from Domino's Pizza,MERCH_12252,Domino's Pizza,posted
TXN_CARD_C_000278_03_000002,CARD_C_000278_03,****-****-****-4177,C_000278,DEBIT,2882847.24,2882847.24,VND,CR,2025-09-19,CASHBACK,Cash Back,Cash Back from Grab,MERCH_33516,Grab,posted
TXN_CARD_C_000279_01_000001,CARD_C_000279_01,****-****-****-1429,C_000279,DEBIT,6744841.34,6744841.34,VND,DR,2022-07-20,ONLINE PAYMENT,Payment to Wallet,Payment to 7-Eleven Wallet,MERCH_23366,7-Eleven,posted
TXN_CARD_C_000279_01_000002,CARD_C_000279_01,****-****-****-1429,C_000279,DEBIT,8258103.56,8258103.56,VND,DR,2023-10-01,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_76629,Other,posted
TXN_CARD_C_000279_01_000003,CARD_C_000279_01,****-****-****-1429,C_000279,DEBIT,8665757.69,8665757.69,VND,CR,2024-12-28,CASHBACK,Cash Back,Cash Back from VinMart,MERCH_82564,VinMart,decline service
TXN_CARD_C_000279_02_000001,CARD_C_000279_02,****-****-****-9362,C_000279,DEBIT,2435299.29,2435299.29,VND,DR,2025-07-30,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_59335,Other,posted
TXN_CARD_C_000279_02_000002,CARD_C_000279_02,****-****-****-9362,C_000279,DEBIT,6775482.58,203264477.4,EUR,DR,2025-09-13,OTHER,Unique,Unique Transaction at Tiki,MERCH_26342,Tiki,posted
TXN_CARD_C_000279_03_000001,CARD_C_000279_03,****-****-****-9162,C_000279,DEBIT,4944424.61,4944424.61,VND,DR,2022-07-20,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_56001,Other,posted
TXN_CARD_C_000279_03_000002,CARD_C_000279_03,****-****-****-9162,C_000279,DEBIT,7832482.25,7832482.25,VND,DR,2022-10-20,ONLINE PAYMENT,Payment From Wallet,Payment From Tiki Wallet,MERCH_67052,Tiki,decline service
TXN_CARD_C_000279_04_000001,CARD_C_000279_04,****-****-****-9484,C_000279,DEBIT,1335838.28,1335838.28,VND,DR,2024-10-19,ATM/POS,ATM,ATM Withdrawal at Aeon Mall,MERCH_55260,Aeon Mall,posted
TXN_CARD_C_000279_04_000002,CARD_C_000279_04,****-****-****-9484,C_000279,DEBIT,9106698.65,273200959.5,EUR,DR,2025-09-08,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_11673,Other,posted
TXN_CARD_C_000279_04_000003,CARD_C_000279_04,****-****-****-9484,C_000279,DEBIT,3625829.32,3625829.32,VND,DR,2025-09-23,ATM/POS,ATM,ATM Withdrawal at FamilyMart,MERCH_10107,FamilyMart,posted
TXN_CARD_C_000280_01_000001,CARD_C_000280_01,****-****-****-9180,C_000280,DEBIT,8909334.26,8909334.26,VND,DR,2021-10-29,ONLINE PAYMENT,Payment to Wallet,Payment to Shopee Wallet,MERCH_96097,Shopee,posted
TXN_CARD_C_000280_02_000001,CARD_C_000280_02,****-****-****-8394,C_000280,CREDIT,1925774.91,1925774.91,VND,DR,2021-07-13,ONLINE PAYMENT,Payment to Wallet,Payment to Tocotoco Wallet,MERCH_63160,Tocotoco,posted
TXN_CARD_C_000280_02_000002,CARD_C_000280_02,****-****-****-8394,C_000280,CREDIT,2145552.46,2145552.46,VND,DR,2023-10-08,OTHER,Note Acceptance,Note Acceptance at Trung Nguyen Coffee,MERCH_28973,Trung Nguyen Coffee,posted
TXN_CARD_C_000280_03_000001,CARD_C_000280_03,****-****-****-2391,C_000280,DEBIT,6486816.49,6486816.49,VND,DR,2025-08-08,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_28410,Other,closed
TXN_CARD_C_000280_03_000002,CARD_C_000280_03,****-****-****-2391,C_000280,DEBIT,4716899.08,117922477.0,USD,DR,2025-08-28,ONLINE PAYMENT,Payment From Wallet,Payment From Domino's Pizza Wallet,MERCH_37223,Domino's Pizza,posted
TXN_CARD_C_000280_04_000001,CARD_C_000280_04,****-****-****-8180,C_000280,CREDIT,5046898.31,5046898.31,VND,DR,2022-06-20,ONLINE PAYMENT,Payment From Wallet,Payment From Ding Tea Wallet,MERCH_59720,Ding Tea,posted
TXN_CARD_C_000280_04_000002,CARD_C_000280_04,****-****-****-8180,C_000280,CREDIT,5932927.89,5932927.89,VND,DR,2022-10-14,ONLINE PAYMENT,Payment To Repost,Payment To McDonald's Repost,MERCH_72828,McDonald's,closed
TXN_CARD_C_000280_04_000003,CARD_C_000280_04,****-****-****-8180,C_000280,CREDIT,8290830.9,8290830.9,VND,DR,2024-03-08,ATM/POS,ATM 2Prs,ATM Transaction at Highlands Coffee,MERCH_14304,Highlands Coffee,posted
TXN_CARD_C_000281_01_000001,CARD_C_000281_01,****-****-****-8405,C_000281,DEBIT,3979837.87,3979837.87,VND,DR,2025-09-04,ATM/POS,ATM 2Prs,ATM Transaction at Metro,MERCH_26513,Metro,posted
TXN_CARD_C_000281_01_000002,CARD_C_000281_01,****-****-****-8405,C_000281,DEBIT,5883972.59,5883972.59,VND,DR,2025-09-20,ATM/POS,ATM 2Prs,ATM Transaction at Cong Coffee,MERCH_84431,Cong Coffee,posted
TXN_CARD_C_000281_01_000003,CARD_C_000281_01,****-****-****-8405,C_000281,DEBIT,4960922.5,4960922.5,VND,DR,2025-09-20,ONLINE PAYMENT,Payment To Repost,Payment To Shopee Repost,MERCH_93121,Shopee,posted
TXN_CARD_C_000281_02_000001,CARD_C_000281_02,****-****-****-7904,C_000281,DEBIT,5523167.47,5523167.47,VND,CR,2025-09-30,CREDIT,Payment To Credit Card,Credit Card Payment to Tocotoco,MERCH_41961,Tocotoco,posted
TXN_CARD_C_000281_03_000001,CARD_C_000281_03,****-****-****-2396,C_000281,CREDIT,6441829.6,161045740.0,USD,DR,2024-11-16,OTHER,Note Acceptance,Note Acceptance at Coopmart,MERCH_82468,Coopmart,closed
TXN_CARD_C_000282_01_000001,CARD_C_000282_01,****-****-****-9987,C_000282,DEBIT,5243319.73,131082993.25000001,USD,DR,2025-02-18,ATM/POS,ATM 2Prs,ATM Transaction at Gong Cha,MERCH_99407,Gong Cha,posted
TXN_CARD_C_000282_02_000001,CARD_C_000282_02,****-****-****-1281,C_000282,CREDIT,9326553.08,9326553.08,VND,DR,2020-09-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Metro ATM,MERCH_17291,Metro,posted
TXN_CARD_C_000282_02_000002,CARD_C_000282_02,****-****-****-1281,C_000282,CREDIT,7804942.98,7804942.98,VND,DR,2020-10-28,ONLINE PAYMENT,Payment To Repost,Payment To Starbucks Repost,MERCH_85553,Starbucks,posted
TXN_CARD_C_000283_01_000001,CARD_C_000283_01,****-****-****-2117,C_000283,DEBIT,8724989.98,8724989.98,VND,DR,2022-12-09,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at KFC ATM,MERCH_97200,KFC,posted
TXN_CARD_C_000283_01_000002,CARD_C_000283_01,****-****-****-2117,C_000283,DEBIT,7065784.39,7065784.39,VND,CR,2023-02-07,CASHBACK,Cash Back,Cash Back from VinMart,MERCH_19927,VinMart,posted
TXN_CARD_C_000283_01_000003,CARD_C_000283_01,****-****-****-2117,C_000283,DEBIT,9372596.71,9372596.71,VND,DR,2023-08-14,ATM/POS,ATM 2Prs,ATM Transaction at Lazada,MERCH_43490,Lazada,posted
TXN_CARD_C_000283_02_000001,CARD_C_000283_02,****-****-****-8128,C_000283,CREDIT,6530064.3,6530064.3,VND,DR,2025-01-15,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Shopee ATM,MERCH_19997,Shopee,posted
TXN_CARD_C_000283_03_000001,CARD_C_000283_03,****-****-****-1011,C_000283,DEBIT,8237238.04,8237238.04,VND,DR,2021-04-04,ONLINE PAYMENT,Payment From Wallet,Payment From FamilyMart Wallet,MERCH_88171,FamilyMart,posted
TXN_CARD_C_000283_03_000002,CARD_C_000283_03,****-****-****-1011,C_000283,DEBIT,9301884.45,9301884.45,VND,DR,2022-07-19,ONLINE PAYMENT,Payment From Wallet,Payment From Koi Thé Wallet,MERCH_96851,Koi Thé,posted
TXN_CARD_C_000283_03_000003,CARD_C_000283_03,****-****-****-1011,C_000283,DEBIT,9589676.51,9589676.51,VND,DR,2025-01-15,ONLINE PAYMENT,Repost Retail,Phuc Long Retail Payment,MERCH_37799,Phuc Long,posted
TXN_CARD_C_000283_04_000001,CARD_C_000283_04,****-****-****-2906,C_000283,CREDIT,8361568.37,8361568.37,VND,CR,2021-06-02,CREDIT,Credit,Credit Refund from The Coffee House,MERCH_63161,The Coffee House,posted
TXN_CARD_C_000283_04_000002,CARD_C_000283_04,****-****-****-2906,C_000283,CREDIT,3385526.41,3385526.41,VND,CR,2022-01-06,CASHBACK,Cash Back,Cash Back from Domino's Pizza,MERCH_14175,Domino's Pizza,posted
TXN_CARD_C_000284_01_000001,CARD_C_000284_01,****-****-****-8762,C_000284,DEBIT,8594097.94,8594097.94,VND,DR,2020-11-14,ONLINE PAYMENT,Repost Retail,Koi Thé Retail Payment,MERCH_85835,Koi Thé,decline service
TXN_CARD_C_000284_01_000002,CARD_C_000284_01,****-****-****-8762,C_000284,DEBIT,6368708.19,6368708.19,VND,DR,2024-06-20,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_86987,Other,posted
TXN_CARD_C_000284_02_000001,CARD_C_000284_02,****-****-****-4281,C_000284,DEBIT,7461612.42,7461612.42,VND,DR,2023-01-30,ONLINE PAYMENT,Payment To Repost,Payment To Lazada Repost,MERCH_27291,Lazada,posted
TXN_CARD_C_000284_02_000002,CARD_C_000284_02,****-****-****-4281,C_000284,DEBIT,6241280.71,6241280.71,VND,DR,2025-09-13,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_95902,Other,decline service
TXN_CARD_C_000284_03_000001,CARD_C_000284_03,****-****-****-6141,C_000284,CREDIT,9248103.02,9248103.02,VND,DR,2025-09-19,ONLINE PAYMENT,Payment to Wallet,Payment to Circle K Wallet,MERCH_69589,Circle K,posted
TXN_CARD_C_000285_01_000001,CARD_C_000285_01,****-****-****-4749,C_000285,DEBIT,6126679.29,6126679.29,VND,DR,2020-05-17,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_95266,Other,decline service
TXN_CARD_C_000285_01_000002,CARD_C_000285_01,****-****-****-4749,C_000285,DEBIT,1900847.56,47521189.0,USD,CR,2021-07-24,CREDIT,Credit,Credit Refund from FPT Shop,MERCH_98110,FPT Shop,posted
TXN_CARD_C_000285_02_000001,CARD_C_000285_02,****-****-****-7558,C_000285,DEBIT,8611614.11,8611614.11,VND,DR,2022-12-29,ATM/POS,ATM,ATM Withdrawal at Other,MERCH_52386,Other,posted
TXN_CARD_C_000285_02_000002,CARD_C_000285_02,****-****-****-7558,C_000285,DEBIT,6495006.14,6495006.14,VND,DR,2024-04-19,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Ding Tea ATM,MERCH_71249,Ding Tea,posted
TXN_CARD_C_000285_03_000001,CARD_C_000285_03,****-****-****-3643,C_000285,CREDIT,6293321.33,6293321.33,VND,DR,2024-02-22,ATM/POS,ATM,ATM Withdrawal at Shopee,MERCH_55610,Shopee,posted
TXN_CARD_C_000285_04_000001,CARD_C_000285_04,****-****-****-7134,C_000285,DEBIT,8082133.77,8082133.77,VND,DR,2025-01-07,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Dien May Xanh ATM,MERCH_61563,Dien May Xanh,posted
TXN_CARD_C_000285_04_000002,CARD_C_000285_04,****-****-****-7134,C_000285,DEBIT,6047880.01,6047880.01,VND,CR,2025-05-10,CASHBACK,Cash Back,Cash Back from Other,MERCH_91715,Other,posted
TXN_CARD_C_000286_01_000001,CARD_C_000286_01,****-****-****-5743,C_000286,DEBIT,3297430.95,98922928.5,EUR,DR,2024-01-05,ONLINE PAYMENT,Payment to Wallet,Payment to Shopee Wallet,MERCH_92631,Shopee,posted
TXN_CARD_C_000286_02_000001,CARD_C_000286_02,****-****-****-5755,C_000286,DEBIT,6142272.9,6142272.9,VND,CR,2023-07-07,CASHBACK,Cash Back,Cash Back from Tocotoco,MERCH_38407,Tocotoco,posted
TXN_CARD_C_000286_02_000002,CARD_C_000286_02,****-****-****-5755,C_000286,DEBIT,6098677.86,6098677.86,VND,DR,2025-09-15,ATM/POS,ATM 2Prs,ATM Transaction at Lotte Mart,MERCH_19581,Lotte Mart,posted
TXN_CARD_C_000286_03_000001,CARD_C_000286_03,****-****-****-1317,C_000286,CREDIT,2488373.65,2488373.65,VND,DR,2025-03-28,ATM/POS,ATM 2Prs,ATM Transaction at Grab,MERCH_70864,Grab,decline service
TXN_CARD_C_000286_03_000002,CARD_C_000286_03,****-****-****-1317,C_000286,CREDIT,4228667.07,4228667.07,VND,DR,2025-07-20,ATM/POS,ATM,ATM Withdrawal at 7-Eleven,MERCH_70847,7-Eleven,inactive
TXN_CARD_C_000287_01_000001,CARD_C_000287_01,****-****-****-4172,C_000287,DEBIT,7097873.66,7097873.66,VND,DR,2020-10-04,OTHER,Note Acceptance,Note Acceptance at Lotteria,MERCH_61716,Lotteria,inactive
TXN_CARD_C_000287_01_000002,CARD_C_000287_01,****-****-****-4172,C_000287,DEBIT,1689634.08,1689634.08,VND,DR,2022-10-28,OTHER,Unique,Unique Transaction at Other,MERCH_95536,Other,posted
TXN_CARD_C_000287_01_000003,CARD_C_000287_01,****-****-****-4172,C_000287,DEBIT,9181959.13,9181959.13,VND,DR,2023-07-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_50540,Other,posted
TXN_CARD_C_000287_02_000001,CARD_C_000287_02,****-****-****-1590,C_000287,CREDIT,1957779.37,1957779.37,VND,DR,2024-07-25,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_39134,Lazada,posted
TXN_CARD_C_000288_01_000001,CARD_C_000288_01,****-****-****-1118,C_000288,DEBIT,4405759.29,4405759.29,VND,DR,2025-05-02,ONLINE PAYMENT,Payment To Repost,Payment To Boba Repost,MERCH_70767,Boba,posted
TXN_CARD_C_000288_02_000001,CARD_C_000288_02,****-****-****-6935,C_000288,CREDIT,7069772.93,7069772.93,VND,DR,2020-06-30,OTHER,Note Acceptance,Note Acceptance at Foody,MERCH_43073,Foody,posted
TXN_CARD_C_000288_03_000001,CARD_C_000288_03,****-****-****-7266,C_000288,DEBIT,7870177.38,7870177.38,VND,DR,2024-03-31,ONLINE PAYMENT,Payment From Wallet,Payment From Coopmart Wallet,MERCH_41702,Coopmart,posted
TXN_CARD_C_000288_03_000002,CARD_C_000288_03,****-****-****-7266,C_000288,DEBIT,2968562.28,74214057.0,USD,DR,2025-09-13,ATM/POS,ATM,ATM Withdrawal at Lotteria,MERCH_15513,Lotteria,posted
TXN_CARD_C_000288_04_000001,CARD_C_000288_04,****-****-****-5766,C_000288,CREDIT,2113648.96,2113648.96,VND,DR,2024-08-31,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_42086,Other,decline service
TXN_CARD_C_000288_04_000002,CARD_C_000288_04,****-****-****-5766,C_000288,CREDIT,8378660.22,8378660.22,VND,DR,2025-05-11,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_52528,Other,posted
TXN_CARD_C_000288_04_000003,CARD_C_000288_04,****-****-****-5766,C_000288,CREDIT,3606316.79,3606316.79,VND,DR,2025-09-19,ONLINE PAYMENT,Payment to Wallet,Payment to Jollibee Wallet,MERCH_47012,Jollibee,posted
TXN_CARD_C_000289_01_000001,CARD_C_000289_01,****-****-****-2175,C_000289,DEBIT,9000424.11,9000424.11,VND,DR,2021-10-26,ONLINE PAYMENT,Payment From Wallet,Payment From BigC Wallet,MERCH_54460,BigC,posted
TXN_CARD_C_000289_01_000002,CARD_C_000289_01,****-****-****-2175,C_000289,DEBIT,2928394.55,2928394.55,VND,DR,2023-02-13,ONLINE PAYMENT,Payment From Wallet,Payment From McDonald's Wallet,MERCH_42599,McDonald's,posted
TXN_CARD_C_000289_01_000003,CARD_C_000289_01,****-****-****-2175,C_000289,DEBIT,7436496.46,7436496.46,VND,CR,2024-11-13,CASHBACK,Cash Back,Cash Back from BigC,MERCH_43621,BigC,posted
TXN_CARD_C_000289_02_000001,CARD_C_000289_02,****-****-****-4405,C_000289,DEBIT,4041029.09,121230872.69999999,EUR,CR,2024-06-19,CREDIT,Payment To Credit Card,Credit Card Payment to Other,MERCH_37179,Other,posted
TXN_CARD_C_000290_01_000001,CARD_C_000290_01,****-****-****-4955,C_000290,CREDIT,4206804.96,4206804.96,VND,DR,2024-06-21,ATM/POS,ATM,ATM Withdrawal at 7-Eleven,MERCH_96489,7-Eleven,posted
TXN_CARD_C_000290_02_000001,CARD_C_000290_02,****-****-****-1659,C_000290,CREDIT,9349686.47,9349686.47,VND,DR,2023-03-06,ATM/POS,ATM,ATM Withdrawal at Other,MERCH_80434,Other,posted
TXN_CARD_C_000290_02_000002,CARD_C_000290_02,****-****-****-1659,C_000290,CREDIT,9020730.11,270621903.29999995,EUR,DR,2023-04-03,ONLINE PAYMENT,Payment From Wallet,Payment From Shopee Wallet,MERCH_62685,Shopee,posted
TXN_CARD_C_000290_02_000003,CARD_C_000290_02,****-****-****-1659,C_000290,CREDIT,9454464.81,9454464.81,VND,DR,2024-11-11,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_22149,Other,posted
TXN_CARD_C_000291_01_000001,CARD_C_000291_01,****-****-****-6465,C_000291,CREDIT,3732896.09,3732896.09,VND,CR,2024-09-19,CASHBACK,Cash Back,Cash Back from KFC,MERCH_74151,KFC,posted
TXN_CARD_C_000291_01_000002,CARD_C_000291_01,****-****-****-6465,C_000291,CREDIT,6071819.09,6071819.09,VND,DR,2025-09-28,ONLINE PAYMENT,Payment To Repost,Payment To Chatime Repost,MERCH_58568,Chatime,posted
TXN_CARD_C_000291_02_000001,CARD_C_000291_02,****-****-****-8288,C_000291,DEBIT,9743033.07,9743033.07,VND,DR,2022-08-26,ONLINE PAYMENT,Payment to Wallet,Payment to Trung Nguyen Coffee Wallet,MERCH_64780,Trung Nguyen Coffee,posted
TXN_CARD_C_000291_02_000002,CARD_C_000291_02,****-****-****-8288,C_000291,DEBIT,4937391.15,4937391.15,VND,DR,2022-12-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Phuc Long ATM,MERCH_61567,Phuc Long,decline service
TXN_CARD_C_000291_03_000001,CARD_C_000291_03,****-****-****-2894,C_000291,CREDIT,3665558.66,3665558.66,VND,DR,2025-09-27,ONLINE PAYMENT,Payment To Repost,Payment To Circle K Repost,MERCH_51421,Circle K,posted
TXN_CARD_C_000291_04_000001,CARD_C_000291_04,****-****-****-8970,C_000291,DEBIT,4678953.96,4678953.96,VND,CR,2025-02-09,CASHBACK,Cash Back,Cash Back from Other,MERCH_98936,Other,decline service
TXN_CARD_C_000292_01_000001,CARD_C_000292_01,****-****-****-5022,C_000292,CREDIT,2733091.96,2733091.96,VND,DR,2025-09-03,ONLINE PAYMENT,Payment to Wallet,Payment to VinMart Wallet,MERCH_15199,VinMart,posted
TXN_CARD_C_000292_01_000002,CARD_C_000292_01,****-****-****-5022,C_000292,CREDIT,2153358.73,2153358.73,VND,DR,2025-09-14,ATM/POS,ATM 2Prs,ATM Transaction at Lotte Mart,MERCH_17363,Lotte Mart,posted
TXN_CARD_C_000292_01_000003,CARD_C_000292_01,****-****-****-5022,C_000292,CREDIT,9795196.9,9795196.9,VND,DR,2025-09-25,OTHER,Unique,Unique Transaction at Metro,MERCH_58925,Metro,posted
TXN_CARD_C_000292_02_000001,CARD_C_000292_02,****-****-****-4165,C_000292,CREDIT,3205015.65,3205015.65,VND,DR,2022-08-19,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_47709,Other,posted
TXN_CARD_C_000293_01_000001,CARD_C_000293_01,****-****-****-6836,C_000293,DEBIT,1214425.5,30360637.5,USD,DR,2025-09-23,ONLINE PAYMENT,Payment From Wallet,Payment From Gong Cha Wallet,MERCH_37729,Gong Cha,posted
