customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
X_000136,Lưu Văn Sơn,Nam,1986-10-08 21:50:13.468008,Bắc Ninh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
Z_000369,Dương Thị Minh,Nữ,2004-10-03 21:50:13.468008,Nghệ An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000274,Đinh Thị Quang,Nữ,1999-10-05 21:50:13.468008,Lạng Sơn,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
Z_000073,Đặng Thị Giang,Nữ,2004-10-03 21:50:13.468008,Hải Dương,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000144,Phạm Thị Dũng,Nữ,2003-10-04 21:50:13.468008,Sóc Trăng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Inactive,Z
Z_000108,Võ Thị Phúc,Nữ,1967-10-13 21:50:13.468008,Khánh Hòa,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Closed,Z
Y_000294,Ngô Thị Long,Nữ,1980-10-09 21:50:13.468008,Hà Tĩnh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000314,Hồ Văn Khoa,Nam,2001-10-04 21:50:13.468008,Hòa Bình,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Closed,Z
Z_000093,Phan Văn Oanh,Nam,1951-10-17 21:50:13.468008,Thái Bình,Kết hôn,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Lương,Active,Z
Z_000280,Trần Thị Bình,Nữ,1958-10-15 21:50:13.468008,Lâm Đồng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000450,Đỗ Văn Hùng,Nam,2004-10-03 21:50:13.468008,Lâm Đồng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000238,Lương Thị Uy,Nữ,2006-10-03 21:50:13.468008,Vĩnh Phúc,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000023,Đặng Thị Giang,Nữ,1968-10-12 21:50:13.468008,Yên Bái,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000118,Chu Văn Tài,Nam,1955-10-16 21:50:13.468008,Cao Bằng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
X_000103,Tôn Thị Rồng,Nữ,1999-10-05 21:50:13.468008,Bạc Liêu,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Inactive,X
Z_000370,Nguyễn Văn An,Nam,2003-10-04 21:50:13.468008,Hà Tĩnh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000167,Tôn Văn Rồng,Nam,1995-10-06 21:50:13.468008,Quảng Nam,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000111,Bùi Văn Hải,Nam,1994-10-06 21:50:13.468008,Hải Phòng,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000156,Chu Văn Tài,Nam,1991-10-07 21:50:13.468008,Sơn La,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Z_000051,Bùi Văn Hải,Nam,2002-10-04 21:50:13.468008,Hải Dương,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Active,Z
X_000101,Lưu Thị Sơn,Nữ,1985-10-08 21:50:13.468008,Hà Nam,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000201,Nguyễn Thị An,Nữ,1964-10-13 21:50:13.468008,Sơn La,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Khác,Inactive,Z
Y_000059,Đặng Thị Giang,Nữ,1992-10-06 21:50:13.468008,Ninh Bình,Độc thân,Nước ngoài,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Active,Y
X_000020,Phạm Văn Dũng,Nam,1987-10-08 21:50:13.468008,Bình Định,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
Y_000166,Phan Văn Oanh,Nam,1991-10-07 21:50:13.468008,Quảng Trị,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000130,Phạm Thị Dũng,Nữ,1992-10-06 21:50:13.468008,Gia Lai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000340,Võ Văn Phúc,Nam,2007-10-03 21:50:13.468008,Kiên Giang,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000241,Đinh Thị Quang,Nữ,1987-10-08 21:50:13.468008,Điện Biên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000453,Ngô Văn Long,Nam,1945-10-18 21:50:13.468008,Cao Bằng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000278,Võ Văn Phúc,Nam,1989-10-07 21:50:13.468008,Bình Thuận,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
Z_000478,Đặng Văn Giang,Nam,1968-10-12 21:50:13.468008,Phú Thọ,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000376,Vũ Văn Phong,Nam,1945-10-18 21:50:13.468008,Quảng Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Z
Z_000456,Hồ Văn Khoa,Nam,2002-10-04 21:50:13.468008,Hải Phòng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000199,Vũ Văn Phong,Nam,1986-10-08 21:50:13.468008,Nam Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
Z_000069,Trần Thị Bình,Nữ,2004-10-03 21:50:13.468008,Quảng Trị,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Inactive,Z
Z_000055,Hoàng Thị Em,Nữ,2003-10-04 21:50:13.468008,Quảng Ngãi,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000265,Võ Văn Phúc,Nam,1963-10-14 21:50:13.468008,Thanh Hóa,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000247,Đặng Thị Giang,Nữ,1974-10-11 21:50:13.468008,Quảng Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000197,Lương Văn Uy,Nam,1982-10-09 21:50:13.468008,Hậu Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
X_000200,Trần Thị Bình,Nữ,1990-10-07 21:50:13.468008,Vĩnh Long,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
Y_000212,Chu Thị Tài,Nữ,1979-10-10 21:50:13.468008,Phú Yên,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
X_000193,Hoàng Văn Em,Nam,1986-10-08 21:50:13.468008,Đồng Nai,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
Z_000137,Phan Văn Oanh,Nam,1965-10-13 21:50:13.468008,Đắk Lắk,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Y_000025,Lưu Thị Sơn,Nữ,2004-10-03 21:50:13.468008,Thái Bình,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000208,Đặng Thị Giang,Nữ,1993-10-06 21:50:13.469010,Bình Định,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000079,Đỗ Thị Hùng,Nữ,1979-10-10 21:50:13.469010,Yên Bái,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000361,Ngô Thị Long,Nữ,1964-10-13 21:50:13.469010,Bà Rịa - Vũng Tàu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000159,Lưu Văn Sơn,Nam,1958-10-15 21:50:13.469010,TP. Hồ Chí Minh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000278,Ngô Thị Long,Nữ,1951-10-17 21:50:13.469010,Cà Mau,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000034,Lý Thị Nam,Nữ,1964-10-13 21:50:13.469010,Bình Thuận,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000101,Đỗ Văn Hùng,Nam,1955-10-16 21:50:13.469010,Hậu Giang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Inactive,Z
Z_000153,Phan Thị Oanh,Nữ,2006-10-03 21:50:13.469010,Gia Lai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000140,Phạm Văn Dũng,Nam,1972-10-11 21:50:13.469010,Hưng Yên,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000163,Lý Thị Nam,Nữ,1971-10-12 21:50:13.469010,Hải Dương,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000463,Võ Thị Phúc,Nữ,1950-10-17 21:50:13.469010,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000289,Tôn Thị Rồng,Nữ,1994-10-06 21:50:13.469010,Bến Tre,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Z_000408,Lê Thị Cường,Nữ,2001-10-04 21:50:13.469010,Nam Định,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000067,Vũ Văn Phong,Nam,1999-10-05 21:50:13.469010,Lào Cai,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000178,Đỗ Thị Hùng,Nữ,2004-10-03 21:50:13.469010,Bình Phước,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000103,Ngô Văn Long,Nam,2002-10-04 21:50:13.469010,Bình Phước,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
X_000022,Phạm Văn Dũng,Nam,1994-10-06 21:50:13.469010,Vĩnh Phúc,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
Z_000241,Hoàng Thị Em,Nữ,1955-10-16 21:50:13.469010,Quảng Trị,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000176,Ngô Văn Long,Nam,1989-10-07 21:50:13.469010,Tuyên Quang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Inactive,X
Y_000070,Võ Văn Phúc,Nam,1971-10-12 21:50:13.469010,Ninh Thuận,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000090,Đặng Văn Giang,Nam,2002-10-04 21:50:13.469010,Bến Tre,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000245,Đặng Văn Giang,Nam,1989-10-07 21:50:13.469010,Cần Thơ,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000078,Lương Thị Uy,Nữ,1986-10-08 21:50:13.469010,Vĩnh Long,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000301,Đỗ Thị Hùng,Nữ,2005-10-03 21:50:13.469010,An Giang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Khác,Closed,Z
Z_000021,Ngô Thị Long,Nữ,2005-10-03 21:50:13.469010,Nghệ An,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Khác,Active,Z
Y_000093,Tôn Thị Rồng,Nữ,2004-10-03 21:50:13.469010,Bình Phước,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
X_000191,Hoàng Văn Em,Nam,1988-10-07 21:50:13.469010,Hà Tĩnh,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000069,Võ Văn Phúc,Nam,1992-10-06 21:50:13.469010,Hà Giang,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
Z_000042,Bùi Thị Hải,Nữ,2004-10-03 21:50:13.469010,Bình Phước,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000098,Dương Văn Minh,Nam,1988-10-07 21:50:13.469010,Đà Nẵng,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000025,Bùi Văn Hải,Nam,1964-10-13 21:50:13.469010,Cao Bằng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000125,Hồ Thị Khoa,Nữ,1999-10-05 21:50:13.469010,Quảng Trị,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
Z_000275,Võ Thị Phúc,Nữ,2002-10-04 21:50:13.469010,Vĩnh Long,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000119,Đặng Văn Giang,Nam,2005-10-03 21:50:13.469010,Tuyên Quang,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Y_000300,Vũ Văn Phong,Nam,1996-10-05 21:50:13.469010,Kon Tum,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000306,Lưu Thị Sơn,Nữ,2002-10-04 21:50:13.469010,Long An,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Khác,Active,Z
Y_000026,Đỗ Thị Hùng,Nữ,1972-10-11 21:50:13.469010,Bắc Ninh,Độc thân,Nước ngoài,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
X_000124,Đinh Thị Quang,Nữ,1995-10-06 21:50:13.469010,Đắk Nông,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
X_000032,Bùi Thị Hải,Nữ,1999-10-05 21:50:13.469010,Bình Phước,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
Z_000154,Lương Văn Uy,Nam,2002-10-04 21:50:13.469010,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000158,Phan Văn Oanh,Nam,1987-10-08 21:50:13.469010,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000071,Lưu Văn Sơn,Nam,1956-10-15 21:50:13.469010,Phú Thọ,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000236,Trần Văn Bình,Nam,1987-10-08 21:50:13.469010,Hòa Bình,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
X_000038,Phạm Văn Dũng,Nam,1985-10-08 21:50:13.469010,Quảng Ninh,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000066,Dương Văn Minh,Nam,1990-10-07 21:50:13.469010,Kiên Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
Y_000148,Lê Thị Cường,Nữ,1981-10-09 21:50:13.469010,Đắk Lắk,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
X_000135,Hoàng Thị Em,Nữ,2000-10-04 21:50:13.469010,Điện Biên,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000072,Nguyễn Văn An,Nam,2005-10-03 21:50:13.469010,An Giang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000058,Ngô Thị Long,Nữ,1970-10-12 21:50:13.469010,Ninh Thuận,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000264,Võ Thị Phúc,Nữ,1993-10-06 21:50:13.469010,Hà Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000226,Đỗ Văn Hùng,Nam,2004-10-03 21:50:13.469010,Quảng Trị,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000293,Lương Văn Uy,Nam,1976-10-10 21:50:13.469010,Sóc Trăng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Z_000434,Tôn Văn Rồng,Nam,2005-10-03 21:50:13.469010,Nghệ An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000276,Chu Văn Tài,Nam,2002-10-04 21:50:13.469010,Bắc Ninh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000221,Lý Thị Nam,Nữ,1968-10-12 21:50:13.469010,Hải Phòng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000024,Đỗ Thị Hùng,Nữ,1998-10-05 21:50:13.469010,Ninh Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000357,Lưu Thị Sơn,Nữ,2005-10-03 21:50:13.469010,TP. Hồ Chí Minh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Y_000109,Lương Văn Uy,Nam,1993-10-06 21:50:13.469010,Quảng Nam,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000100,Phạm Văn Dũng,Nam,1966-10-13 21:50:13.469010,Hải Dương,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000243,Đinh Văn Quang,Nam,1998-10-05 21:50:13.469010,Thái Nguyên,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000039,Lý Thị Nam,Nữ,2003-10-04 21:50:13.469010,Thái Nguyên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000048,Trần Thị Bình,Nữ,1983-10-09 21:50:13.469010,Đồng Tháp,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Z_000325,Lê Văn Cường,Nam,2006-10-03 21:50:13.469010,Lai Châu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000066,Bùi Văn Hải,Nam,2003-10-04 21:50:13.469010,Hậu Giang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000018,Võ Văn Phúc,Nam,2001-10-04 21:50:13.469010,Tuyên Quang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000164,Lê Thị Cường,Nữ,2006-10-03 21:50:13.469010,Bến Tre,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
X_000151,Võ Văn Phúc,Nam,1997-10-05 21:50:13.469010,Hà Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000046,Hồ Văn Khoa,Nam,1989-10-07 21:50:13.469010,Vĩnh Phúc,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,USD,Lương,Active,X
Z_000403,Hồ Văn Khoa,Nam,1951-10-17 21:50:13.469010,Quảng Nam,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000343,Phạm Văn Dũng,Nam,1950-10-17 21:50:13.469010,Bình Định,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000045,Phan Văn Oanh,Nam,1992-10-06 21:50:13.469010,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000218,Hoàng Văn Em,Nam,1993-10-06 21:50:13.469010,Bắc Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Closed,Y
Z_000236,Bùi Thị Hải,Nữ,2003-10-04 21:50:13.469010,Đắk Nông,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000388,Ngô Văn Long,Nam,1948-10-17 21:50:13.469010,Hưng Yên,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Closed,Z
Z_000317,Đặng Thị Giang,Nữ,2003-10-04 21:50:13.469010,Hà Tĩnh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000490,Đặng Thị Giang,Nữ,2001-10-04 21:50:13.469010,Bạc Liêu,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Z
Y_000139,Lưu Văn Sơn,Nam,1980-10-09 21:50:13.469010,Lạng Sơn,Kết hôn,Nước ngoài,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000056,Đỗ Thị Hùng,Nữ,1981-10-09 21:50:13.469010,Quảng Nam,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000081,Trần Văn Bình,Nam,2003-10-04 21:50:13.469010,Quảng Bình,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000170,Lý Văn Nam,Nam,2000-10-04 21:50:13.469010,Bình Phước,Kết hôn,Nước ngoài,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000157,Tôn Thị Rồng,Nữ,1992-10-06 21:50:13.469010,Tây Ninh,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000219,Trần Thị Bình,Nữ,1992-10-06 21:50:13.469010,Vĩnh Phúc,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
X_000008,Dương Thị Minh,Nữ,1989-10-07 21:50:13.469010,Bình Dương,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Y_000263,Phan Thị Oanh,Nữ,1977-10-10 21:50:13.469010,Nam Định,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000089,Chu Văn Tài,Nam,2000-10-04 21:50:13.469010,Hải Dương,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Z_000351,Hồ Thị Khoa,Nữ,2006-10-03 21:50:13.469010,Tuyên Quang,Độc thân,Việt Nam,Nhân viên văn phòng,<10 triệu,USD,Khác,Active,Z
Z_000364,Võ Văn Phúc,Nam,2004-10-03 21:50:13.469010,Lai Châu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000299,Lý Văn Nam,Nam,1950-10-17 21:50:13.469010,Đồng Tháp,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000225,Phan Thị Oanh,Nữ,1989-10-07 21:50:13.470005,Yên Bái,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000011,Võ Văn Phúc,Nam,2004-10-03 21:50:13.470005,Gia Lai,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
